iterations,validation_auc,is_checkpoint
590,0.9542509463686879,False
591,0.954263998719396,False
592,0.954272215935833,False
593,0.9542976855771097,False
594,0.9543097002146852,False
595,0.9543366782189383,False
596,0.9543485528032989,False
597,0.9543646469981996,False
598,0.9543747376801064,False
599,0.9543844033816961,False
600,0.9544012140807254,False
601,0.954453140332493,False
602,0.954463621742572,False
603,0.9544769130971361,False
604,0.9544900265942661,False
605,0.9544954716704371,False
606,0.9544990252670474,False
607,0.9545304459013624,False
608,0.9545531165080964,False
609,0.95456373822511,False
610,0.9545887445744111,False
611,0.9546004618526244,False
612,0.9546108610575554,False
613,0.9546166697139024,False
614,0.9546244632186202,False
615,0.9546317064055422,False
616,0.9546383396505642,False
617,0.9546511032683763,False
618,0.9546768375391879,False
619,0.9546905373822956,False
620,0.95469593069967,False
621,0.9547048167209523,False
622,0.9547220389531605,False
623,0.9547286549452503,False
624,0.9547509020939847,False
625,0.9547746271593445,False
626,0.9547906881169785,False
627,0.9547997289072123,False
628,0.954817889394473,False
629,0.9548629469494367,False
630,0.9548718273888882,False
631,0.9548780201766979,False
632,0.9548995302700166,False
633,0.9549087100985869,False
634,0.95491700444578,False
635,0.9549249780914083,False
636,0.9549321304467163,False
637,0.9549388068240691,False
638,0.9549505119237419,False
639,0.9549635330669402,False
640,0.954987461615413,False
641,0.9549957052186876,False
642,0.9550127559364514,False
643,0.9550219504807581,False
644,0.9550313165395092,False
645,0.9550310874307173,False
646,0.9550423480136644,False
647,0.955054577298015,False
648,0.9550828878375671,False
649,0.9551009874321256,False
650,0.9551156295897993,False
651,0.9551290620124568,False
652,0.955140730830228,False
653,0.9551556196033454,False
654,0.9551664671307961,False
655,0.9551917500344529,False
656,0.9551992405979775,False
657,0.9552103103837911,False
658,0.9552286664888574,False
659,0.9552380053996121,False
660,0.9552430153466824,False
661,0.9552542038732653,False
662,0.9552652987773186,False
663,0.9552674290070158,False
664,0.9552759702233722,False
665,0.9552842858830111,False
666,0.9552895657877276,False
667,0.9553026267649019,False
668,0.9553065578962655,False
669,0.9553118038025566,False
670,0.9553175538496778,False
671,0.9553266240713842,False
672,0.9553281781038873,False
673,0.9553347387851059,False
674,0.9553584103156317,False
675,0.9553728657356855,False
676,0.9553888531146378,False
677,0.9553981646236765,False
678,0.9554102629887176,False
679,0.9554192071117865,False
680,0.9554224922730681,False
681,0.9554324931382393,False
682,0.9554542310717519,False
683,0.9554774811740347,False
684,0.9555037193319567,False
685,0.9555169059003291,False
686,0.9555238986660135,False
687,0.95553110176524,False
688,0.9555442413954879,False
689,0.9555495649399743,False
690,0.955568615983004,False
691,0.9555886925606261,False
692,0.9556075122113876,False
693,0.9556107986412672,False
694,0.9556174341697655,False
695,0.9556237284454122,False
696,0.9556304053302042,False
697,0.955635208242087,False
698,0.9556408593385671,False
699,0.9556517434016392,False
700,0.9556605208309361,False
701,0.9556813935806389,False
702,0.9556941792720555,False
703,0.9557049367290509,False
704,0.9557219696864432,False
705,0.9557290758647854,False
706,0.9557437913474213,False
707,0.9557550788246452,False
708,0.9557605325272824,False
709,0.9557769897949198,False
710,0.9557833964683459,False
711,0.9557887996807842,False
712,0.9557990349828587,False
713,0.9558186335527686,False
714,0.955823048527395,False
715,0.9558288909284477,False
716,0.955852921218477,False
717,0.9558603161297152,False
718,0.9558654143712036,False
719,0.9558747096421885,False
720,0.9558987556628326,False
721,0.9559087471403788,False
722,0.9559171493183987,False
723,0.9559375818646086,False
724,0.9559475563429422,False
725,0.9559597749710699,False
726,0.9559758673899335,False
727,0.9559819386460584,False
728,0.9559885762043135,False
729,0.9559954778846643,False
730,0.9560080299003364,False
731,0.9560106802551979,False
732,0.9560151411530704,False
733,0.9560316692084739,False
734,0.9560414300549107,False
735,0.9560456052645222,False
736,0.9560479397384913,False
737,0.9560600452076808,False
738,0.9560643807680747,False
739,0.9560779836902982,False
740,0.9560814730958516,False
741,0.9560932956676957,False
742,0.9560987559670424,False
743,0.9561130619462562,False
744,0.9561216402056731,False
745,0.9561391001731394,False
746,0.9561451201779068,False
747,0.9561520025755684,False
748,0.9561616987235092,False
749,0.9561853935962376,False
750,0.9561893965302458,False
751,0.9562026543938237,False
752,0.9562176469382545,False
753,0.9562322606793339,False
754,0.9562529116781129,False
755,0.9562676598905763,False
756,0.9562719378566227,False
757,0.9562846370296583,False
758,0.9562976404124851,False
759,0.9563033866538123,False
760,0.9563083580355045,False
761,0.956317237206358,False
762,0.9563270345884161,False
763,0.9563338951661928,False
764,0.9563434274112769,False
765,0.9563510793404622,False
766,0.9563644658398734,False
767,0.9563706571053656,False
768,0.956385463165896,False
769,0.9563939219233849,False
770,0.956405928695653,False
771,0.9564134479294916,False
772,0.9564168490406267,False
773,0.9564269206935642,False
774,0.9564332078650623,False
775,0.956437714686181,False
776,0.9564445019389956,False
777,0.9564488783482438,False
778,0.9564566576446644,False
779,0.9564694270980271,False
780,0.9564746458563218,False
781,0.9564837259730924,False
782,0.9564905068829171,False
783,0.956493421613594,False
784,0.9564970392744012,False
785,0.9565093878069603,False
786,0.9565387515365401,False
787,0.956547012392747,False
788,0.9565594484585653,False
789,0.9565656569769898,False
790,0.9565841257335552,False
791,0.9566200501443537,False
792,0.9566365612005446,False
793,0.9566653474643323,False
794,0.95667842493328,False
795,0.9566946398987067,False
796,0.956697980624579,False
797,0.9567075136308218,False
798,0.9567158886608453,False
799,0.9567186927697798,False
800,0.9567259029731549,False
801,0.9567337517887438,False
802,0.9567395825186952,False
803,0.9567489833370305,False
804,0.9567545938383758,False
805,0.9567677760935153,False
806,0.956785736142298,False
807,0.9567959945328554,False
808,0.9568048863896883,False
809,0.9568089664544527,False
810,0.9568175546089337,False
811,0.9568222367502907,False
812,0.9568277008554312,False
813,0.9568355524619356,False
814,0.9568415415129128,False
815,0.9568604514878492,False
816,0.9568660404230291,False
817,0.9568732978182484,False
818,0.9568781786220462,False
819,0.9568878336674129,False
820,0.9568925548815871,False
821,0.9568985649912903,False
822,0.9569058472510296,False
823,0.956917322988191,False
824,0.9569221659877695,False
825,0.9569338119707773,False
826,0.9569390059914118,False
827,0.9569409771389247,False
828,0.9569488414314088,False
829,0.9569536237920047,False
830,0.9569550844556978,False
831,0.9569682012511824,False
832,0.9569716305251924,False
833,0.9569894162686152,False
834,0.956999784519756,False
835,0.9570082620524948,False
836,0.9570257750473558,False
837,0.9570387472226728,False
838,0.957056807744414,False
839,0.957073368529645,False
840,0.9570923942007156,False
841,0.9571038394915259,False
842,0.95711371400434,False
843,0.9571339397690822,False
844,0.9571442702160038,False
845,0.9571474013694928,False
846,0.9571572390929661,False
847,0.9571687374111713,False
848,0.9571874723195889,False
849,0.9572060466235047,False
850,0.957211139283162,False
851,0.9572200631086637,False
852,0.9572238927521904,False
853,0.9572426641962294,False
854,0.9572581667170408,False
855,0.9572693681833229,False
856,0.9572746628037757,False
857,0.9572830870554001,False
858,0.9572913567917927,False
859,0.9572941048286973,False
860,0.9573030644286614,False
861,0.9573079870961919,False
862,0.9573138467501769,False
863,0.957323256448698,False
864,0.9573362278628561,False
865,0.9573487783562107,False
866,0.957356569070013,False
867,0.9573672339193572,False
868,0.9573688318453497,False
869,0.9573758213126794,False
870,0.9573784391914332,False
871,0.9573770861048472,False
872,0.957379082878039,False
873,0.957384118450788,False
874,0.9573989049749098,False
875,0.9574059888259279,False
876,0.957410065846057,False
877,0.9574146744087323,False
878,0.9574283706997658,False
879,0.9574333088441914,False
880,0.9574449687817769,False
881,0.957448416577317,False
882,0.9574574142352201,False
883,0.957466653434175,False
884,0.957474787938025,False
885,0.9574788576002861,False
886,0.9574866363892675,False
887,0.9574934403875751,False
888,0.9574990960510079,False
889,0.9575146909257509,False
890,0.9575292118054595,False
891,0.9575523048553147,False
892,0.9575614806243716,False
893,0.9575733217177459,False
894,0.9575801158209896,False
895,0.9575873866633471,False
896,0.9575923283598471,False
897,0.9576021904404012,False
898,0.9576099806467643,False
899,0.957613782888575,False
900,0.9576240422940108,False
901,0.9576351772857595,False
902,0.9576405508130057,False
903,0.9576496560480159,False
904,0.9576624026666153,False
905,0.9576760012756057,False
906,0.9576964825359775,False
907,0.9576985620217563,False
908,0.957705031110202,False
909,0.9577160133627564,False
910,0.9577299189724535,False
911,0.9577380643862459,False
912,0.9577400395932723,False
913,0.9577485866451793,False
914,0.9577519979050982,False
915,0.957756620422351,False
916,0.9577622357443686,False
917,0.9577689022266572,False
918,0.9577762798849632,False
919,0.9577857870118076,False
920,0.9577890308167957,False
921,0.9577981000236238,False
922,0.9578040664935571,False
923,0.957819059545427,False
924,0.9578416999595296,False
925,0.9578647420117468,False
926,0.957865781247197,False
927,0.9578809696631531,False
928,0.9578851448727645,False
929,0.9578907657766131,False
930,0.9579007191962204,False
931,0.9579090016185927,False
932,0.9579250171604198,False
933,0.9579292344874836,False
934,0.9579325475579203,False
935,0.9579367443336971,False
936,0.9579423190605799,False
937,0.9579488723839304,False
938,0.9579639131350837,False
939,0.9579673190668913,False
940,0.9579763849753646,False
941,0.9579867019751478,False
942,0.9579872284433019,False
943,0.9579901893509445,False
944,0.957993839868439,False
945,0.9580001978277033,False
946,0.9580075795455227,False
947,0.9580137982127309,False
948,0.9580185458137428,False
949,0.9580210766666762,False
950,0.9580242004622972,False
951,0.958027336690178,False
952,0.9580330476644819,False
953,0.9580412856859255,False
954,0.9580444769709578,False
955,0.9580528520009813,False
956,0.958054619157942,False
957,0.9580590480871458,False
958,0.9580795298549567,False
959,0.9580811275272296,False
960,0.9580913772913209,False
961,0.9581044854603393,False
962,0.9581126610667632,False
963,0.9581159799727506,False
964,0.9581245549338128,False
965,0.958132708466632,False
966,0.9581346374966926,False
967,0.9581431363418771,False
968,0.9581504262132041,False
969,0.9581526665572044,False
970,0.9581536537801382,False
971,0.9581562267505241,False
972,0.958159703977537,False
973,0.9581634458340849,False
974,0.9581698717902,False
975,0.9581755944356051,False
976,0.9581863140883813,False
977,0.9581896657241961,False
978,0.9581928793365526,False
979,0.9581965805979656,False
980,0.9582023445996642,False
981,0.9582052829262632,False
982,0.9582172678786464,False
983,0.9582198705342245,False
984,0.9582227893244147,False
985,0.9582276216677704,False
986,0.9582337018040812,False
987,0.9582352527919491,False
988,0.9582517217306876,False
989,0.9582554481103404,False
990,0.9582634889916606,False
991,0.9582689997812062,False
992,0.9582736151943104,False
993,0.9582769678450035,False
994,0.9582826524324698,False
995,0.9582897131950049,False
996,0.9582919403455865,False
997,0.9583011364122107,False
998,0.9583031118729566,False
999,0.958308472206784,False
1000,0.9583130109965712,True
1001,0.9583202612876418,False
1002,0.9583257840020082,False
1003,0.9583365077142979,False
1004,0.9583513399079463,False
1005,0.9583597502049931,False
1006,0.9583617434261105,False
1007,0.9583658257743511,False
1008,0.9583664933105985,False
1009,0.9583728723285891,False
1010,0.9583800863377581,False
1011,0.9583889107051795,False
1012,0.9583962607080498,False
1013,0.9584035216553434,False
1014,0.9584057924456948,False
1015,0.9584075281414259,False
1016,0.9584109008359668,False
1017,0.9584166524054055,False
1018,0.9584169634656258,False
1019,0.9584255622763296,False
1020,0.9584283476100143,False
1021,0.9584338474896174,False
1022,0.9584357516551578,False
1023,0.9584419071461875,False
1024,0.9584451093411623,False
1025,0.958448194063966,False
1026,0.9584495479117108,False
1027,0.9584617178256767,False
1028,0.9584671131728077,False
1029,0.9584688379585965,False
1030,0.9584728601752938,False
1031,0.958476724324685,False
1032,0.9584806884395958,False
1033,0.9584873386838304,False
1034,0.958496921672833,False
1035,0.9584999716360525,False
1036,0.9585221223713418,False
1037,0.9585279543698912,False
1038,0.9585361056192343,False
1039,0.958537305712906,False
1040,0.9585433985351963,False
1041,0.9585455858518019,False
1042,0.9585496100982559,False
1043,0.9585588127615896,False
1044,0.9585688631020812,False
1045,0.9585716461522895,False
1046,0.9585728360971776,False
1047,0.9585754055154891,False
1048,0.9585800835973327,False
1049,0.9585812588264844,False
1050,0.9585857671699206,False
1051,0.9585897295087942,False
1052,0.9585910765061099,False
1053,0.9585984105246459,False
1054,0.9586052378651561,False
1055,0.958607486581903,False
1056,0.9586251642407795,False
1057,0.9586301432340595,False
1058,0.9586378245947175,False
1059,0.9586435099433425,False
1060,0.9586517494871036,False
1061,0.9586529267460121,False
1062,0.9586592583184388,False
1063,0.958661396667163,False
1064,0.9586632122845657,False
1065,0.9586664500002836,False
1066,0.9586766256782538,False
1067,0.958687080194056,False
1068,0.9586935660279949,False
1069,0.9587006572368811,False
1070,0.9587095381837717,False
1071,0.9587187829645577,False
1072,0.9587223616794076,False
1073,0.9587231834771671,False
